NLuc,CLuc,Experiment,Replicate,Volume,Area,VpA,VpA_base,VpA_norm,Ref_sample
AtMLO12,AtCAM2,5,1,-42981.29,65.99,-651.31,-43.69,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70A1,5,2,6041.50,65.99,91.55,133.83,0.05,AtMLO12-AtCAM2
AtMLO12,MmExoc7,5,2,114433.79,65.99,1734.04,1776.33,0.66,AtMLO12-AtCAM2
AtMLO12,ScExo70,5,2,11281.71,65.99,170.95,213.24,0.08,AtMLO12-AtCAM2
AtMLO12,AtEXO70B1,5,2,1722.93,65.99,26.11,68.39,0.03,AtMLO12-AtCAM2
AtMLO12,AtEXO70B2,5,2,2742.36,65.99,41.56,83.84,0.03,AtMLO12-AtCAM2
AtMLO12,AtEXO70D2,5,2,2559.36,65.99,38.78,81.07,0.03,AtMLO12-AtCAM2
AtMLO12,AtEXO70D3,5,2,-3130.07,65.99,-47.43,-5.15,0.00,AtMLO12-AtCAM2
AtMLO12,AtCAM2,5,2,174151.29,65.99,2638.96,2681.24,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70A1,5,3,-5580.29,65.99,-84.56,15.58,0.00,AtMLO12-AtCAM2
AtMLO12,MmExoc7,5,3,49794.00,65.99,754.54,854.68,0.15,AtMLO12-AtCAM2
AtMLO12,ScExo70,5,3,22319.00,65.99,338.21,438.34,0.08,AtMLO12-AtCAM2
AtMLO12,AtEXO70B1,5,3,53802.00,65.99,815.28,915.41,0.16,AtMLO12-AtCAM2
AtMLO12,AtEXO70B2,5,3,-6685.57,65.99,-101.31,-1.17,0.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70D2,5,3,-1065.86,65.99,-16.15,83.98,0.01,AtMLO12-AtCAM2
AtMLO12,AtEXO70D3,5,3,5476.79,65.99,82.99,183.13,0.03,AtMLO12-AtCAM2
AtMLO12,AtCAM2,5,3,366422.93,65.99,5552.50,5652.63,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70A1,5,4,-25286.50,65.99,-383.17,-30.18,-0.01,AtMLO12-AtCAM2
AtMLO12,MmExoc7,5,4,128106.79,65.99,1941.23,2294.23,0.50,AtMLO12-AtCAM2
AtMLO12,ScExo70,5,4,3164.71,65.99,47.96,400.95,0.09,AtMLO12-AtCAM2
AtMLO12,AtEXO70B1,5,4,37961.86,65.99,575.25,928.24,0.20,AtMLO12-AtCAM2
AtMLO12,AtEXO70B2,5,4,11721.00,65.99,177.61,530.60,0.12,AtMLO12-AtCAM2
AtMLO12,AtEXO70D2,5,4,29253.64,65.99,443.29,796.28,0.17,AtMLO12-AtCAM2
AtMLO12,AtEXO70D3,5,4,55757.64,65.99,844.91,1197.90,0.26,AtMLO12-AtCAM2
AtMLO12,AtCAM2,5,4,279913.93,65.99,4241.61,4594.60,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70E1,5,1,13130.14,65.99,198.96,418.79,0.12,AtMLO12-AtCAM2
AtMLO12,AtEXO70E2,5,1,-5983.21,65.99,-90.67,129.17,0.04,AtMLO12-AtCAM2
AtMLO12,AtEXO70G1,5,1,-15148.71,65.99,-229.55,-9.72,0.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70H1,5,1,38177.50,65.99,578.51,798.34,0.23,AtMLO12-AtCAM2
AtMLO12,AtEXO70H2,5,1,9764.71,65.99,147.97,367.80,0.10,AtMLO12-AtCAM2
AtMLO12,AtEXO70H4,5,1,23511.36,65.99,356.27,576.10,0.16,AtMLO12-AtCAM2
AtMLO12,AtEXO70H7,5,1,98570.43,65.99,1493.66,1713.49,0.49,AtMLO12-AtCAM2
AtMLO12,AtCAM2,5,1,217588.21,65.99,3297.17,3517.00,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70E1,5,2,-3357.86,65.99,-50.88,67.70,0.02,AtMLO12-AtCAM2
AtMLO12,AtEXO70E2,5,2,3115.64,65.99,47.21,165.80,0.05,AtMLO12-AtCAM2
AtMLO12,AtEXO70G1,5,2,28283.50,65.99,428.59,547.17,0.17,AtMLO12-AtCAM2
AtMLO12,AtEXO70H1,5,2,67699.36,65.99,1025.87,1144.45,0.36,AtMLO12-AtCAM2
AtMLO12,AtEXO70H2,5,2,-7321.07,65.99,-110.94,7.65,0.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70H4,5,2,-7863.57,65.99,-119.16,-0.58,0.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70H7,5,2,43925.21,65.99,665.61,784.19,0.25,AtMLO12-AtCAM2
AtMLO12,AtCAM2,5,2,202453.43,65.99,3067.83,3186.41,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70E1,5,3,19923.93,65.99,301.91,231.22,0.37,AtMLO12-AtCAM2
AtMLO12,AtEXO70E2,5,3,42705.64,65.99,647.13,576.44,0.93,AtMLO12-AtCAM2
AtMLO12,AtEXO70G1,5,3,32620.36,65.99,494.30,423.62,0.68,AtMLO12-AtCAM2
AtMLO12,AtEXO70H1,5,3,77329.00,65.99,1171.79,1101.10,1.78,AtMLO12-AtCAM2
AtMLO12,AtEXO70H2,5,3,17364.00,65.99,263.12,192.43,0.31,AtMLO12-AtCAM2
AtMLO12,AtEXO70H4,5,3,43769.21,65.99,663.25,592.56,0.96,AtMLO12-AtCAM2
AtMLO12,AtEXO70H7,5,3,3709.07,65.99,56.20,-14.48,-0.02,AtMLO12-AtCAM2
AtMLO12,AtCAM2,5,3,45568.07,65.99,690.50,619.82,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70E1,5,4,-13483.93,65.99,-204.33,-20.00,-0.01,AtMLO12-AtCAM2
AtMLO12,AtEXO70E2,5,4,12327.71,65.99,186.80,371.13,0.18,AtMLO12-AtCAM2
AtMLO12,AtEXO70G1,5,4,5373.71,65.99,81.43,265.75,0.13,AtMLO12-AtCAM2
AtMLO12,AtEXO70H1,5,4,64075.57,65.99,970.95,1155.28,0.57,AtMLO12-AtCAM2
AtMLO12,AtEXO70H2,5,4,23518.93,65.99,356.39,540.71,0.27,AtMLO12-AtCAM2
AtMLO12,AtEXO70H4,5,4,18771.64,65.99,284.45,468.77,0.23,AtMLO12-AtCAM2
AtMLO12,AtEXO70H7,5,4,14050.71,65.99,212.91,397.24,0.20,AtMLO12-AtCAM2
AtMLO12,AtCAM2,5,4,120702.57,65.99,1829.04,2013.36,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70A1,6,1,13568.79,76.11,178.28,175.08,0.15,AtMLO12-AtCAM2
AtMLO12,MmExoc7,6,1,83305.14,76.11,1094.53,1091.33,0.95,AtMLO12-AtCAM2
AtMLO12,ScExo70,6,1,-36.93,76.11,-0.49,-3.68,0.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70B1,6,1,3967.21,76.11,52.12,48.93,0.04,AtMLO12-AtCAM2
AtMLO12,AtEXO70B2,6,1,14922.43,76.11,196.06,192.86,0.17,AtMLO12-AtCAM2
AtMLO12,AtEXO70D2,6,1,8834.50,76.11,116.07,112.88,0.10,AtMLO12-AtCAM2
AtMLO12,AtEXO70D3,6,1,6437.71,76.11,84.58,81.39,0.07,AtMLO12-AtCAM2
AtMLO12,AtCAM2,6,1,87771.36,76.11,1153.21,1150.01,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70A1,6,2,-1411.00,76.11,-18.54,-0.13,0.00,AtMLO12-AtCAM2
AtMLO12,MmExoc7,6,2,80238.57,76.11,1054.24,1072.64,4.16,AtMLO12-AtCAM2
AtMLO12,ScExo70,6,2,19018.29,76.11,249.88,268.28,1.04,AtMLO12-AtCAM2
AtMLO12,AtEXO70B1,6,2,13686.14,76.11,179.82,198.22,0.77,AtMLO12-AtCAM2
AtMLO12,AtEXO70B2,6,2,-1266.00,76.11,-16.63,1.77,0.01,AtMLO12-AtCAM2
AtMLO12,AtEXO70D2,6,2,3211.14,76.11,42.19,60.60,0.23,AtMLO12-AtCAM2
AtMLO12,AtEXO70D3,6,2,3401.71,76.11,44.69,63.10,0.24,AtMLO12-AtCAM2
AtMLO12,AtCAM2,6,2,18239.43,76.11,239.64,258.05,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70A1,6,3,-2398.50,76.11,-31.51,-0.68,0.00,AtMLO12-AtCAM2
AtMLO12,MmExoc7,6,3,18983.36,76.11,249.42,280.25,0.32,AtMLO12-AtCAM2
AtMLO12,ScExo70,6,3,15820.43,76.11,207.86,238.70,0.27,AtMLO12-AtCAM2
AtMLO12,AtEXO70B1,6,3,8302.07,76.11,109.08,139.91,0.16,AtMLO12-AtCAM2
AtMLO12,AtEXO70B2,6,3,-1661.71,76.11,-21.83,9.00,0.01,AtMLO12-AtCAM2
AtMLO12,AtEXO70D2,6,3,2630.93,76.11,34.57,65.40,0.07,AtMLO12-AtCAM2
AtMLO12,AtEXO70D3,6,3,9756.86,76.11,128.19,159.03,0.18,AtMLO12-AtCAM2
AtMLO12,AtCAM2,6,3,64781.71,76.11,851.15,881.99,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70A1,6,4,-8456.21,76.11,-111.10,-7.97,-0.01,AtMLO12-AtCAM2
AtMLO12,MmExoc7,6,4,25438.36,76.11,334.23,437.36,0.33,AtMLO12-AtCAM2
AtMLO12,ScExo70,6,4,9078.21,76.11,119.28,222.41,0.17,AtMLO12-AtCAM2
AtMLO12,AtEXO70B1,6,4,5622.07,76.11,73.87,177.00,0.13,AtMLO12-AtCAM2
AtMLO12,AtEXO70B2,6,4,12980.50,76.11,170.55,273.68,0.20,AtMLO12-AtCAM2
AtMLO12,AtEXO70D2,6,4,207.93,76.11,2.73,105.87,0.08,AtMLO12-AtCAM2
AtMLO12,AtEXO70D3,6,4,6207.07,76.11,81.55,184.69,0.14,AtMLO12-AtCAM2
AtMLO12,AtCAM2,6,4,94138.43,76.11,1236.86,1340.00,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70E1,6,1,27952.64,78.89,354.31,313.48,0.25,AtMLO12-AtCAM2
AtMLO12,AtEXO70E2,6,1,3038.00,78.89,38.51,-2.32,0.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70G1,6,1,8271.07,78.89,104.84,64.01,0.05,AtMLO12-AtCAM2
AtMLO12,AtEXO70H1,6,1,90422.57,78.89,1146.14,1105.31,0.87,AtMLO12-AtCAM2
AtMLO12,AtEXO70H2,6,1,5655.71,78.89,71.69,30.86,0.02,AtMLO12-AtCAM2
AtMLO12,AtEXO70H4,6,1,12029.71,78.89,152.48,111.65,0.09,AtMLO12-AtCAM2
AtMLO12,AtEXO70H7,6,1,7719.43,78.89,97.85,57.02,0.05,AtMLO12-AtCAM2
AtMLO12,AtCAM2,6,1,103098.36,78.89,1306.81,1265.98,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70E1,6,2,6321.36,78.89,80.13,184.30,0.11,AtMLO12-AtCAM2
AtMLO12,AtEXO70E2,6,2,48.50,78.89,0.61,104.79,0.06,AtMLO12-AtCAM2
AtMLO12,AtEXO70G1,6,2,-8840.64,78.89,-112.06,-7.89,0.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70H1,6,2,37529.79,78.89,475.70,579.87,0.35,AtMLO12-AtCAM2
AtMLO12,AtEXO70H2,6,2,4525.36,78.89,57.36,161.53,0.10,AtMLO12-AtCAM2
AtMLO12,AtEXO70H4,6,2,2266.29,78.89,28.73,132.90,0.08,AtMLO12-AtCAM2
AtMLO12,AtEXO70H7,6,2,57264.29,78.89,725.84,830.02,0.50,AtMLO12-AtCAM2
AtMLO12,AtCAM2,6,2,123700.43,78.89,1567.94,1672.12,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70E1,6,3,16067.00,78.89,203.65,173.37,0.46,AtMLO12-AtCAM2
AtMLO12,AtEXO70E2,6,3,8433.93,78.89,106.90,76.61,0.20,AtMLO12-AtCAM2
AtMLO12,AtEXO70G1,6,3,1934.64,78.89,24.52,-5.77,-0.02,AtMLO12-AtCAM2
AtMLO12,AtEXO70H1,6,3,13609.21,78.89,172.50,142.21,0.38,AtMLO12-AtCAM2
AtMLO12,AtEXO70H2,6,3,12634.43,78.89,160.15,129.86,0.35,AtMLO12-AtCAM2
AtMLO12,AtEXO70H4,6,3,14805.43,78.89,187.66,157.37,0.42,AtMLO12-AtCAM2
AtMLO12,AtEXO70H7,6,3,25888.43,78.89,328.14,297.86,0.79,AtMLO12-AtCAM2
AtMLO12,AtCAM2,6,3,31995.29,78.89,405.55,375.26,1.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70E1,6,4,-1633.43,78.89,-20.70,18.35,0.01,AtMLO12-AtCAM2
AtMLO12,AtEXO70E2,6,4,17805.71,78.89,225.69,264.75,0.15,AtMLO12-AtCAM2
AtMLO12,AtEXO70G1,6,4,-3190.00,78.89,-40.43,-1.38,0.00,AtMLO12-AtCAM2
AtMLO12,AtEXO70H1,6,4,37380.64,78.89,473.81,512.87,0.29,AtMLO12-AtCAM2
AtMLO12,AtEXO70H2,6,4,18523.43,78.89,234.79,273.84,0.15,AtMLO12-AtCAM2
AtMLO12,AtEXO70H4,6,4,15602.50,78.89,197.77,236.82,0.13,AtMLO12-AtCAM2
AtMLO12,AtEXO70H7,6,4,15733.29,78.89,199.42,238.48,0.13,AtMLO12-AtCAM2
AtMLO12,AtCAM2,6,4,136928.07,78.89,1735.61,1774.66,1.00,AtMLO12-AtCAM2
HvMlo,AtEXO70A1,1,1,87559.36,75.01,1167.28,1138.08,0.30,HvMlo-AtCAM2
HvMlo,MmExoc7,1,1,246963.07,75.01,3292.33,3263.14,0.86,HvMlo-AtCAM2
HvMlo,ScExo70,1,1,28962.36,75.01,386.10,356.91,0.09,HvMlo-AtCAM2
HvMlo,AtEXO70B1,1,1,21805.79,75.01,290.70,261.51,0.07,HvMlo-AtCAM2
HvMlo,AtEXO70B2,1,1,33456.71,75.01,446.02,416.83,0.11,HvMlo-AtCAM2
HvMlo,AtEXO70D2,1,1,38397.43,75.01,511.89,482.69,0.13,HvMlo-AtCAM2
HvMlo,AtEXO70D3,1,1,713.36,75.01,9.51,-19.68,-0.01,HvMlo-AtCAM2
HvMlo,AtCAM2,1,1,288158.43,75.01,3841.52,3812.32,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70A1,1,2,7469.29,75.01,99.57,-23.88,0.00,HvMlo-AtCAM2
HvMlo,MmExoc7,1,2,157697.86,75.01,2102.31,1978.85,0.25,HvMlo-AtCAM2
HvMlo,ScExo70,1,2,33061.57,75.01,440.75,317.30,0.04,HvMlo-AtCAM2
HvMlo,AtEXO70B1,1,2,88638.71,75.01,1181.67,1058.21,0.13,HvMlo-AtCAM2
HvMlo,AtEXO70B2,1,2,60531.21,75.01,806.96,683.50,0.09,HvMlo-AtCAM2
HvMlo,AtEXO70D2,1,2,137813.14,75.01,1837.22,1713.77,0.22,HvMlo-AtCAM2
HvMlo,AtEXO70D3,1,2,51602.36,75.01,687.92,564.47,0.07,HvMlo-AtCAM2
HvMlo,AtCAM2,1,2,604062.29,75.01,8052.91,7929.45,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70A1,1,3,43961.71,75.01,586.07,-167.63,-0.01,HvMlo-AtCAM2
HvMlo,MmExoc7,1,3,524329.14,75.01,6989.97,6236.27,0.25,HvMlo-AtCAM2
HvMlo,ScExo70,1,3,310457.79,75.01,4138.79,3385.10,0.13,HvMlo-AtCAM2
HvMlo,AtEXO70B1,1,3,223593.29,75.01,2980.78,2227.09,0.09,HvMlo-AtCAM2
HvMlo,AtEXO70B2,1,3,914841.14,75.01,12195.99,11442.29,0.46,HvMlo-AtCAM2
HvMlo,AtEXO70D2,1,3,1067020.29,75.01,14224.73,13471.03,0.54,HvMlo-AtCAM2
HvMlo,AtEXO70D3,1,3,239041.14,75.01,3186.72,2433.02,0.10,HvMlo-AtCAM2
HvMlo,AtCAM2,1,3,1937992.79,75.01,25835.89,25082.19,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70A1,1,4,-3427.43,75.01,-45.69,-53.80,0.00,HvMlo-AtCAM2
HvMlo,MmExoc7,1,4,2067646.50,75.01,27564.34,27556.23,2.38,HvMlo-AtCAM2
HvMlo,ScExo70,1,4,54223.36,75.01,722.87,714.76,0.06,HvMlo-AtCAM2
HvMlo,AtEXO70B1,1,4,155459.93,75.01,2072.48,2064.37,0.18,HvMlo-AtCAM2
HvMlo,AtEXO70B2,1,4,227554.07,75.01,3033.58,3025.48,0.26,HvMlo-AtCAM2
HvMlo,AtEXO70D2,1,4,135361.29,75.01,1804.54,1796.43,0.15,HvMlo-AtCAM2
HvMlo,AtEXO70D3,1,4,81120.64,75.01,1081.44,1073.33,0.09,HvMlo-AtCAM2
HvMlo,AtCAM2,1,4,870004.57,75.01,11598.26,11590.15,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70E1,1,1,30600.71,67.54,453.06,393.57,0.17,HvMlo-AtCAM2
HvMlo,AtEXO70E2,1,1,2017.43,67.54,29.87,-29.62,-0.01,HvMlo-AtCAM2
HvMlo,AtEXO70G1,1,1,98670.29,67.54,1460.87,1401.38,0.60,HvMlo-AtCAM2
HvMlo,AtEXO70H1,1,1,240056.29,67.54,3554.18,3494.69,1.51,HvMlo-AtCAM2
HvMlo,AtEXO70H2,1,1,132392.79,67.54,1960.16,1900.66,0.82,HvMlo-AtCAM2
HvMlo,AtEXO70H4,1,1,251326.86,67.54,3721.05,3661.55,1.58,HvMlo-AtCAM2
HvMlo,AtEXO70H7,1,1,234937.71,67.54,3478.39,3418.90,1.47,HvMlo-AtCAM2
HvMlo,AtCAM2,1,1,160730.14,67.54,2379.71,2320.21,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70E1,1,2,1144.71,67.54,16.95,-1.17,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70E2,1,2,2271.57,67.54,33.63,15.52,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70G1,1,2,7229.21,67.54,107.03,88.92,0.01,HvMlo-AtCAM2
HvMlo,AtEXO70H1,1,2,17403.71,67.54,257.67,239.56,0.03,HvMlo-AtCAM2
HvMlo,AtEXO70H2,1,2,292681.50,67.54,4333.33,4315.21,0.49,HvMlo-AtCAM2
HvMlo,AtEXO70H4,1,2,292454.79,67.54,4329.97,4311.85,0.49,HvMlo-AtCAM2
HvMlo,AtEXO70H7,1,2,67633.21,67.54,1001.35,983.23,0.11,HvMlo-AtCAM2
HvMlo,AtCAM2,1,2,599267.79,67.54,8872.52,8854.41,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70E1,1,3,2789.71,67.54,41.30,-5.33,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70E2,1,3,12677.00,67.54,187.69,141.06,0.02,HvMlo-AtCAM2
HvMlo,AtEXO70G1,1,3,7931.50,67.54,117.43,70.80,0.01,HvMlo-AtCAM2
HvMlo,AtEXO70H1,1,3,451690.71,67.54,6687.55,6640.92,1.08,HvMlo-AtCAM2
HvMlo,AtEXO70H2,1,3,58124.36,67.54,860.57,813.93,0.13,HvMlo-AtCAM2
HvMlo,AtEXO70H4,1,3,188969.50,67.54,2797.81,2751.18,0.45,HvMlo-AtCAM2
HvMlo,AtEXO70H7,1,3,56983.71,67.54,843.68,797.05,0.13,HvMlo-AtCAM2
HvMlo,AtCAM2,1,3,420309.21,67.54,6222.93,6176.30,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70E1,1,4,23715.50,67.54,351.12,307.10,0.17,HvMlo-AtCAM2
HvMlo,AtEXO70E2,1,4,2939.29,67.54,43.52,-0.50,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70G1,1,4,3422.21,67.54,50.67,6.65,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70H1,1,4,112845.57,67.54,1670.75,1626.73,0.87,HvMlo-AtCAM2
HvMlo,AtEXO70H2,1,4,26749.57,67.54,396.04,352.03,0.19,HvMlo-AtCAM2
HvMlo,AtEXO70H4,1,4,222514.29,67.54,3294.46,3250.44,1.75,HvMlo-AtCAM2
HvMlo,AtEXO70H7,1,4,74533.64,67.54,1103.52,1059.50,0.57,HvMlo-AtCAM2
HvMlo,AtCAM2,1,4,128569.29,67.54,1903.55,1859.53,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70A1,2,1,-724.00,52.85,-13.70,151.58,0.02,HvMlo-AtCAM2
HvMlo,MmExoc7,2,1,906478.64,52.85,17150.44,17315.71,2.17,HvMlo-AtCAM2
HvMlo,ScExo70,2,1,-9338.57,52.85,-176.68,-11.41,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70B1,2,1,6948.57,52.85,131.47,296.74,0.04,HvMlo-AtCAM2
HvMlo,AtEXO70B2,2,1,352183.43,52.85,6663.26,6828.53,0.85,HvMlo-AtCAM2
HvMlo,AtEXO70D2,2,1,308456.14,52.85,5835.94,6001.22,0.75,HvMlo-AtCAM2
HvMlo,AtEXO70D3,2,1,60908.29,52.85,1152.38,1317.65,0.16,HvMlo-AtCAM2
HvMlo,AtCAM2,2,1,413776.29,52.85,7828.58,7993.86,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70A1,2,2,1099.36,52.85,20.80,105.50,0.53,HvMlo-AtCAM2
HvMlo,MmExoc7,2,2,-4638.71,52.85,-87.76,-3.06,-0.02,HvMlo-AtCAM2
HvMlo,ScExo70,2,2,-2327.00,52.85,-44.03,40.68,0.20,HvMlo-AtCAM2
HvMlo,AtEXO70B1,2,2,-1553.21,52.85,-29.39,55.32,0.28,HvMlo-AtCAM2
HvMlo,AtEXO70B2,2,2,11092.14,52.85,209.86,294.56,1.48,HvMlo-AtCAM2
HvMlo,AtEXO70D2,2,2,9116.93,52.85,172.49,257.19,1.30,HvMlo-AtCAM2
HvMlo,AtEXO70D3,2,2,6209.57,52.85,117.48,202.19,1.02,HvMlo-AtCAM2
HvMlo,AtCAM2,2,2,6012.21,52.85,113.75,198.45,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70A1,2,3,18447.79,52.85,349.03,-11.87,0.00,HvMlo-AtCAM2
HvMlo,MmExoc7,2,3,439373.43,52.85,8312.88,7951.98,0.84,HvMlo-AtCAM2
HvMlo,ScExo70,2,3,37817.36,52.85,715.50,354.60,0.04,HvMlo-AtCAM2
HvMlo,AtEXO70B1,2,3,27412.36,52.85,518.64,157.74,0.02,HvMlo-AtCAM2
HvMlo,AtEXO70B2,2,3,182068.36,52.85,3444.71,3083.80,0.33,HvMlo-AtCAM2
HvMlo,AtEXO70D2,2,3,816650.71,52.85,15450.91,15090.01,1.59,HvMlo-AtCAM2
HvMlo,AtEXO70D3,2,3,68506.50,52.85,1296.13,935.23,0.10,HvMlo-AtCAM2
HvMlo,AtCAM2,2,3,519891.57,52.85,9836.27,9475.37,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70A1,2,4,2417.14,52.85,45.73,84.42,0.00,HvMlo-AtCAM2
HvMlo,MmExoc7,2,4,169216.86,52.85,3201.56,3240.25,0.17,HvMlo-AtCAM2
HvMlo,ScExo70,2,4,-2165.21,52.85,-40.97,-2.27,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70B1,2,4,-449.00,52.85,-8.50,30.20,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70B2,2,4,53881.93,52.85,1019.44,1058.13,0.05,HvMlo-AtCAM2
HvMlo,AtEXO70D2,2,4,890202.07,52.85,16842.49,16881.18,0.86,HvMlo-AtCAM2
HvMlo,AtEXO70D3,2,4,74029.43,52.85,1400.63,1439.32,0.07,HvMlo-AtCAM2
HvMlo,AtCAM2,2,4,1032543.86,52.85,19535.57,19574.27,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70E1,2,1,6743.43,47.48,142.02,-1.74,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70E2,2,1,7924.57,47.48,166.89,23.13,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70G1,2,1,82895.57,47.48,1745.78,1602.03,0.21,HvMlo-AtCAM2
HvMlo,AtEXO70H1,2,1,874749.86,47.48,18422.26,18278.50,2.35,HvMlo-AtCAM2
HvMlo,AtEXO70H2,2,1,73464.57,47.48,1547.17,1403.41,0.18,HvMlo-AtCAM2
HvMlo,AtEXO70H4,2,1,258398.86,47.48,5441.89,5298.13,0.68,HvMlo-AtCAM2
HvMlo,AtEXO70H7,2,1,87476.71,47.48,1842.26,1698.50,0.22,HvMlo-AtCAM2
HvMlo,AtCAM2,2,1,375562.50,47.48,7909.36,7765.60,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70E1,2,2,8534.36,47.48,179.73,-30.89,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70E2,2,2,29485.29,47.48,620.96,410.34,0.04,HvMlo-AtCAM2
HvMlo,AtEXO70G1,2,2,40964.14,47.48,862.71,652.09,0.06,HvMlo-AtCAM2
HvMlo,AtEXO70H1,2,2,1900018.29,47.48,40014.44,39803.82,3.45,HvMlo-AtCAM2
HvMlo,AtEXO70H2,2,2,84428.86,47.48,1778.07,1567.45,0.14,HvMlo-AtCAM2
HvMlo,AtEXO70H4,2,2,131789.93,47.48,2775.50,2564.88,0.22,HvMlo-AtCAM2
HvMlo,AtEXO70H7,2,2,167499.64,47.48,3527.55,3316.93,0.29,HvMlo-AtCAM2
HvMlo,AtCAM2,2,2,558381.71,47.48,11759.54,11548.92,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70E1,2,3,8939.64,47.48,188.27,-37.21,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70E2,2,3,34177.07,47.48,719.77,494.30,0.02,HvMlo-AtCAM2
HvMlo,AtEXO70G1,2,3,81497.64,47.48,1716.34,1490.87,0.07,HvMlo-AtCAM2
HvMlo,AtEXO70H1,2,3,1777771.50,47.48,37439.92,37214.45,1.85,HvMlo-AtCAM2
HvMlo,AtEXO70H2,2,3,57571.71,47.48,1212.46,986.99,0.05,HvMlo-AtCAM2
HvMlo,AtEXO70H4,2,3,683020.64,47.48,14384.44,14158.96,0.70,HvMlo-AtCAM2
HvMlo,AtEXO70H7,2,3,1419386.07,47.48,29892.31,29666.84,1.48,HvMlo-AtCAM2
HvMlo,AtCAM2,2,3,965694.93,47.48,20337.56,20112.09,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70E1,2,4,4894.14,47.48,103.07,-10.96,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70E2,2,4,12331.86,47.48,259.71,145.67,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70G1,2,4,117906.93,47.48,2483.12,2369.09,0.05,HvMlo-AtCAM2
HvMlo,AtEXO70H1,2,4,1663568.00,47.48,35034.79,34920.76,0.68,HvMlo-AtCAM2
HvMlo,AtEXO70H2,2,4,191403.29,47.48,4030.96,3916.92,0.08,HvMlo-AtCAM2
HvMlo,AtEXO70H4,2,4,380889.00,47.48,8021.53,7907.50,0.15,HvMlo-AtCAM2
HvMlo,AtEXO70H7,2,4,429752.71,47.48,9050.61,8936.57,0.17,HvMlo-AtCAM2
HvMlo,AtCAM2,2,4,2446170.86,47.48,51516.43,51402.40,1.00,HvMlo-AtCAM2
HvMlo,AtEXO70A1,3,1,-1606.14,50.58,-31.75,30.64,0.00,HvMlo-AtCAM2
HvMlo,MmExoc7,3,1,441487.29,50.58,8728.26,8790.65,0.68,HvMlo-AtCAM2
HvMlo,ScExo70,3,1,-3272.71,50.58,-64.70,-2.31,0.00,HvMlo-AtCAM2
HvMlo,AtEXO70B1,3,1,9937.29,50.58,196.46,258.86,0.02,HvMlo-AtCAM2
HvMlo,AtEXO70B2,3,1,140414.57,50.58,2776.01,2838.41,0.22,HvMlo-AtCAM2
HvMlo,AtEXO70D2,3,1,224512.36,50.58,4438.64,4501.03,0.35,HvMlo-AtCAM2
